,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
248,379,5.20,M-ClassicVeal sausage,unknown,300.0,Frozen Food,Migros,2023-05-24
249,382,3.90,Ice frocks Solid frocks,unknown,2000.0,Frozen Food,Migros,2023-05-24
250,385,1.95,Oreo Donut,Oreo,73.0,Frozen Food,Migros,2023-05-24
251,387,6.50,Cuttlefish ringsCooked,Pelican,300.0,Frozen Food,Migros,2023-05-24
252,388,4.35,Migros BioSwiss vegetable mixMinestrone,unknown,500.0,Frozen Food,Migros,2023-05-24
253,390,13.95,M-ClassicChicken leg nature,unknown,1800.0,Frozen Food,Migros,2023-05-24
254,400,4.30,M-ClassicPineappleUnsweetened,unknown,500.0,Frozen Food,Migros,2023-05-24
255,402,5.95,V-LoveMini Apero MixVegan,unknown,400.0,Frozen Food,Migros,2023-05-24
256,403,3.95,Bulgur &quinoaWith vegetables,You,600.0,Frozen Food,Migros,2023-05-24
257,404,12.50,M-Classic  XL - BurgerBeefDeep-frozen,unknown,560.0,Frozen Food,Migros,2023-05-24
258,405,5.50,M-Classic  Happy HourMini ChüechliWith cheese and bacon /filling with spinach /filling with cheese filling,unknown,260.0,Frozen Food,Migros,2023-05-24
